file,year,line_no,keyword,context
R0109kaigiroku,2019,1517,入札,やということになってくると、なんと言うかな本当にこれが入札として正しいのか
R0109kaigiroku,2019,1519,入札,それは予定価格で入札をして入札者が他にいなかったからということはよく分か
R0109kaigiroku,2019,1521,入札,いくかもっと入札価格が下がって行く場合もあると、そういうこともあるので、少
R0109kaigiroku,2019,1547,契約,育館耐震改修工事に伴う工事請負契約の締結については、全員協議会で詳細説
R0109kaigiroku,2019,1547,工事,育館耐震改修工事に伴う工事請負契約の締結については、全員協議会で詳細説
R0109kaigiroku,2019,1586,予算,令和元度御杖村一般会計補正予算（第 2 号）の議定について
R0109kaigiroku,2019,1586,補正予算,令和元度御杖村一般会計補正予算（第 2 号）の議定について
R0109kaigiroku,2019,1588,予算,令和元年度御杖村簡易水道事業特別会計補正予算（第 2 号）の議
R0109kaigiroku,2019,1588,補正予算,令和元年度御杖村簡易水道事業特別会計補正予算（第 2 号）の議
R0109kaigiroku,2019,1591,予算,令和元年度御杖村国民健康保険特別会計補正予算（第 2 号）の議
R0109kaigiroku,2019,1591,補正予算,令和元年度御杖村国民健康保険特別会計補正予算（第 2 号）の議
R0109kaigiroku,2019,1594,予算,令和元年度御杖村介護保険特別会計補正予算（第 2 号）の議定に
R0109kaigiroku,2019,1594,補正予算,令和元年度御杖村介護保険特別会計補正予算（第 2 号）の議定に
R0109kaigiroku,2019,1597,決算,平成 30 年度御杖村一般会計歳入歳出決算の認定について
R0109kaigiroku,2019,1599,決算,平成 30 年度御杖村簡易水道事業特別会計歳入歳出決算の認定につ
R0109kaigiroku,2019,1602,決算,平成 30 年度御杖村国民健康保険特別会計歳入歳出決算の認定につ
R0109kaigiroku,2019,1605,決算,平成 30 年度御杖村介護保険特別会計歳入歳出決算の認定について
R0109kaigiroku,2019,1607,決算,平成 30 年度御杖村後期高齢者医療特別会計歳入歳出決算の認定に
R0109kaigiroku,2019,1610,契約,土屋原公民館・体育館耐震改修工事に伴う工事請負契約の締結につ
R0109kaigiroku,2019,1610,工事,土屋原公民館・体育館耐震改修工事に伴う工事請負契約の締結につ
R0109kaigiroku,2019,1762,予算,・議案第 31 号、令和元度御杖村一般会計補正予算（第
R0109kaigiroku,2019,1762,補正予算,・議案第 31 号、令和元度御杖村一般会計補正予算（第
R0109kaigiroku,2019,1765,予算,計補正予算（第 2 号）の議定について
R0109kaigiroku,2019,1765,補正予算,計補正予算（第 2 号）の議定について
R0109kaigiroku,2019,1767,予算,計補正予算（第 2 号）の議定について
R0109kaigiroku,2019,1767,補正予算,計補正予算（第 2 号）の議定について
R0109kaigiroku,2019,1769,予算,正予算（第 2 号）の議定について
R0109kaigiroku,2019,1771,予算,補正予算第 2 号の議定について、議案第 32 号、令和元年度御杖村簡易水道事
R0109kaigiroku,2019,1771,補正予算,補正予算第 2 号の議定について、議案第 32 号、令和元年度御杖村簡易水道事
R0109kaigiroku,2019,1772,予算,業特別会計補正予算第 2 号の議定について、日程第 5、議案第 33 号、令和元
R0109kaigiroku,2019,1772,補正予算,業特別会計補正予算第 2 号の議定について、日程第 5、議案第 33 号、令和元
R0109kaigiroku,2019,1773,予算,年度御杖村国民健康保険特別会計補正予算第 2 号の議定について、日程第 6、
R0109kaigiroku,2019,1773,補正予算,年度御杖村国民健康保険特別会計補正予算第 2 号の議定について、日程第 6、
R0109kaigiroku,2019,1774,予算,議案第 34 号、令和元年度御杖村介護保険特別会計補正予算第 2 号の議定につ
R0109kaigiroku,2019,1774,補正予算,議案第 34 号、令和元年度御杖村介護保険特別会計補正予算第 2 号の議定につ
R0109kaigiroku,2019,1776,予算,本案件につきましては、予算決算委員会へ付託した案件でございます。会議
R0109kaigiroku,2019,1776,決算,本案件につきましては、予算決算委員会へ付託した案件でございます。会議
R0109kaigiroku,2019,1780,予算,○予算決算委員長（松岡一生君） 委員会を代表しまして、付託されました議案第
R0109kaigiroku,2019,1780,決算,○予算決算委員長（松岡一生君） 委員会を代表しまして、付託されました議案第
R0109kaigiroku,2019,1783,予算,経過でございますが、9 月 4 日開会の定例会において、補正予算 4 件及び決
R0109kaigiroku,2019,1783,補正予算,経過でございますが、9 月 4 日開会の定例会において、補正予算 4 件及び決
R0109kaigiroku,2019,1786,予算,ただいま議題の補正予算 4 件につきましては、会計ごとに質疑及び討論と採
R0109kaigiroku,2019,1786,補正予算,ただいま議題の補正予算 4 件につきましては、会計ごとに質疑及び討論と採
R0109kaigiroku,2019,1792,予算,採決の結果につきましては、補正予算 4 会計とも、全員の賛成により、原案
R0109kaigiroku,2019,1792,補正予算,採決の結果につきましては、補正予算 4 会計とも、全員の賛成により、原案
R0109kaigiroku,2019,1794,予算,以上で、議案第 31 号から議案第 34 号についての、予算決算委員会の委員
R0109kaigiroku,2019,1794,決算,以上で、議案第 31 号から議案第 34 号についての、予算決算委員会の委員
R0109kaigiroku,2019,1804,予算,◎議案第 31 号、令和元度御杖村一般会計補正予算（第 2
R0109kaigiroku,2019,1804,補正予算,◎議案第 31 号、令和元度御杖村一般会計補正予算（第 2
R0109kaigiroku,2019,1807,予算,まず、日程第 3、議案第 31 号、令和元度御杖村一般会計補正予算第 2 号の
R0109kaigiroku,2019,1807,補正予算,まず、日程第 3、議案第 31 号、令和元度御杖村一般会計補正予算第 2 号の
R0109kaigiroku,2019,1818,予算,令和元度御杖村一般会計補正予算（第 2 号）の議定については、委員長の報
R0109kaigiroku,2019,1818,補正予算,令和元度御杖村一般会計補正予算（第 2 号）の議定については、委員長の報
R0109kaigiroku,2019,1823,予算,補正予算（第 2 号）の議定について［討論・採決］
R0109kaigiroku,2019,1823,補正予算,補正予算（第 2 号）の議定について［討論・採決］
R0109kaigiroku,2019,1825,予算,水道事業特別会計補正予算第 2 号の議定についてを議題とし、討論を行います。
R0109kaigiroku,2019,1825,補正予算,水道事業特別会計補正予算第 2 号の議定についてを議題とし、討論を行います。
R0109kaigiroku,2019,1835,予算,令和元年度御杖村簡易水道事業特別会計補正予算第 2 号の議定については、
R0109kaigiroku,2019,1835,補正予算,令和元年度御杖村簡易水道事業特別会計補正予算第 2 号の議定については、
R0109kaigiroku,2019,1840,予算,補正予算（第 2 号）の議定について［討論・採決］
R0109kaigiroku,2019,1840,補正予算,補正予算（第 2 号）の議定について［討論・採決］
R0109kaigiroku,2019,1842,予算,健康保険特別会計補正予算第 2 号の議定についてを議題とし、討論を行います。
R0109kaigiroku,2019,1842,補正予算,健康保険特別会計補正予算第 2 号の議定についてを議題とし、討論を行います。
R0109kaigiroku,2019,1854,予算,令和元年度御杖村国民健康保険特別会計補正予算第 2 号の議定については、
R0109kaigiroku,2019,1854,補正予算,令和元年度御杖村国民健康保険特別会計補正予算第 2 号の議定については、
R0109kaigiroku,2019,1861,予算,険特別会計補正予算第 2 号の議定についてを議題とし、討論を行います。
R0109kaigiroku,2019,1861,補正予算,険特別会計補正予算第 2 号の議定についてを議題とし、討論を行います。
R0109kaigiroku,2019,1871,予算,和元年度御杖村介護保険特別会計補正予算第 2 号の議定については、委員長
R0109kaigiroku,2019,1871,補正予算,和元年度御杖村介護保険特別会計補正予算第 2 号の議定については、委員長
R0109kaigiroku,2019,1880,決算,計歳入歳出決算の認定について
R0109kaigiroku,2019,1882,決算,計歳入歳出決算の認定について
R0109kaigiroku,2019,1884,決算,入歳出決算の認定について
R0109kaigiroku,2019,1886,決算,会計歳入歳出決算の認定について
R0109kaigiroku,2019,1888,決算,計歳入歳出決算の認定について、日程第 8、認定第 2 号、平成 30 年度御杖村
R0109kaigiroku,2019,1889,決算,簡易水道事業特別会計歳入歳出決算の認定について、日程第 9、認定第 3 号、
R0109kaigiroku,2019,1890,決算,平成 30 年度御杖村国民健康保険特別会計歳入歳出決算の認定について、日程
R0109kaigiroku,2019,1893,決算,第 10、認定第 4 号、平成 30 年度御杖村介護保険特別会計歳入歳出決算の認
R0109kaigiroku,2019,1895,決算,会計歳入歳出決算の認定について、以上の 5 件は、各会計決算認定の案件で
R0109kaigiroku,2019,1897,予算,本件につきましても、予算決算委員会へ付託した案件でございます。会議規
R0109kaigiroku,2019,1897,決算,本件につきましても、予算決算委員会へ付託した案件でございます。会議規
R0109kaigiroku,2019,1901,予算,○予算決算委員長（松岡一生君） ただいま議題の認定第 1 号から 5 号までの各会
R0109kaigiroku,2019,1901,決算,○予算決算委員長（松岡一生君） ただいま議題の認定第 1 号から 5 号までの各会
R0109kaigiroku,2019,1902,決算,計歳入歳出決算の認定 5 件につきまして、一括して、その審査結果についてご
R0109kaigiroku,2019,1909,予算,以上で、認定第 1 号から認定第 5 号についての、予算決算委員会の委員長
R0109kaigiroku,2019,1909,決算,以上で、認定第 1 号から認定第 5 号についての、予算決算委員会の委員長
R0109kaigiroku,2019,1917,決算,◎認定第 1 号、平成 30 年度御杖村一般会計歳入歳出決算
R0109kaigiroku,2019,1920,決算,まず、日程第 7、認定第 1 号、平成 30 年度御杖村一般会計歳入歳出決算の
R0109kaigiroku,2019,1930,決算,平成 30 年度御杖村一般会計歳入歳出決算の認定については、委員長の報告の
R0109kaigiroku,2019,1935,決算,歳入歳出決算の認定について［討論・採決］
R0109kaigiroku,2019,1939,決算,道事業特別会計歳入歳出決算の認定についてを議題とし、討論を行います。
