Date,Meeting,Agenda,Department,Yen_Amount,Type,Speaker,Nakashima_Role,Notes,Source_File,Page
2025,kaigirokuR7,◎承認第１号専決処分の承認を求めることについて,,,"予算,決算,補正予算",議長(山岡隆良君),,これで、一般質問を終わります。  ◎承認第１号専決処分の承認を求めることについて （令和６年度御杖村一般会計補正予算（第５号）） ［上程、説明、総括的質疑、予算決算委員会付託］ －11－,kaigirokuR7,11
2025,kaigirokuR7,◎承認第１号専決処分の承認を求めることについて,,,"予算,補正予算",議長(山岡隆良君),,次に、日程第５、承認第１号専決処分の承認を求めることについて、令和６年 度御杖村一般会計補正予算第５号を議題と致します。本案について、提案理由の説明を求めま す。伊藤村長,kaigirokuR7,11
2025,kaigirokuR7,◎承認第１号専決処分の承認を求めることについて,,9197000,予算,村長(伊藤収宜君),,本案につきましては、一般会計の歳入歳出それぞれに２，８３０万７千円を追 加し、補正後の総額を２６億７，９１９万７千円とするものでございます。主な内容は、物価高騰対応 重点支援地方創生臨時交付金を活用しました非課税世帯及び子育て世帯加算分の給付金支給 にかかる費用及び地域振興券発行事業を追加するものでございます。早急に予算措置が必要と なったことから、去る１２月１７日に専決処分をしましたので、承認を,kaigirokuR7,11
2025,kaigirokuR7,◎承認第１号専決処分の承認を求めることについて,,,"予算,決算",議長(山岡隆良君),,質疑なしと認めます。これで総括的質疑を終わります。本案については、議会 運営委員長の報告のとおり、全員協議会で詳細な説明を受け、予算決算委員会に付託すること にしたいと思います。ご異議ありませんか。 （「異議なし」の声あり）,kaigirokuR7,11
2025,kaigirokuR7,◎議案第１号御杖村ドクターヘリ場外離着陸場の設置及び管理,,,"予算,決算,補正予算",議長(山岡隆良君),,異議なしと認めます。したがって、日程第５、承認第１号専決処分の承認を求 めることについて、令和６年度御杖村一般会計補正予算第５号は、予算決算委員会に付託するこ とに決定しました。   ◎議案第１号御杖村ドクターヘリ場外離着陸場の設置及び管理 に関する条例の一部を改正する条例の制定について ［上程、説明、総括的質疑、むらづくり委員会付託］,kaigirokuR7,11
2025,kaigirokuR7,◎議案第１３号御杖村国民健康保険財政調整基金の設置、,,,基金,議長(山岡隆良君),,ありがとうございます。全員の起立により、日程第１７、議案第１２号御杖村国 民健康保険税条例の一部を改正する条例の制定についても、原案のとおり可決されました。   ◎議案第１３号御杖村国民健康保険財政調整基金の設置、 管理及び処分に関する条例の一部を改正する条例の制定 について ［上程、説明、総括的質疑、むらづくり委員会付託］,kaigirokuR7,22
2025,kaigirokuR7,◎議案第１３号御杖村国民健康保険財政調整基金の設置、,,,基金,議長(山岡隆良君),,次に、日程第１８、議案第１３号御杖村国民健康保険財政調整基金の設置、管 理及び処分に関する条例の一部を改正する条例の制定についてを議題と致します。本案につい て、提案理由の説明を求めます。伊藤村長。,kaigirokuR7,22
2025,kaigirokuR7,◎議案第１３号御杖村国民健康保険財政調整基金の設置、,,,基金,村長(伊藤収宜君),,本案につきましては、国民健康保険の県単位化に伴い、従来の基金の設置 目的や活用について変更が生じており、より適切な運営のために基金が活用できるように改正を 行うものでございます。よろしくお願いします。,kaigirokuR7,22
2025,kaigirokuR7,◎議案第１４号御杖村家庭的保育事業等の設備及び運営に,,,基金,議長(山岡隆良君),,異議なしと認めます。したがって、日程第１８、議案第１３号御杖村国民健康保 険財政調整基金の設置、管理及び処分に関する条例の一部を改正する 条例の制定について は、むらづくり委員会に付託することに決定しました。   ◎議案第１４号御杖村家庭的保育事業等の設備及び運営に 関する基準を定める条例の一部を改正する条例の制定に ついて ［上程、説明、質疑、討論、採決］ －23－,kaigirokuR7,23
2025,kaigirokuR7,◎議案第１４号御杖村家庭的保育事業等の設備及び運営に,,,取得,保健福祉課長(川上隆二君),,詳細について、説明をさせていただきます。改正の内容は、管理栄 養士国家試験は、栄養士の免許を受けた者でなければ受けることができなかったところ、改正後 においては、管理栄養士養成施設卒業者については栄養士免許の取得が不要となったことによ り、栄養士免許を取得せずとも管理栄養士となることが可能となりました。改正は、１点ございます。 第１６条第１項第２号について、栄養士を栄養士又は管理栄養士に改めるもの,kaigirokuR7,23
2025,kaigirokuR7,◎議案第１９号村道路線の変更について,,,"予算,補正予算",議長(山岡隆良君),,以上、日程第２４議案第１９号まで済ませていただきましたけれども、ちょうどお 昼時間も差し迫ってまいりました。補正予算また新年度予算等々の詳細説明をいただきながら議 事進行を進めて行きたいと思いますので、暫時昼食休憩とさせていただきまして、午後１３時より再 会ということでさせていただきたいと思います。長時間渡りますけれども、皆様方のご理解とご協力 よろしくお願いしたいと思います。再会は１３時というこ,kaigirokuR7,27
2025,kaigirokuR7,◎議案第２０号令和６年度御杖村一般会計補正予算（第６号）,,,"予算,決算,補正予算",議長(山岡隆良君),,休憩前に引き続きまして、会議を再開いたします。   ◎議案第２０号令和６年度御杖村一般会計補正予算（第６号） の議定について ［上程、説明、総括的質疑、予算決算委員会付託］,kaigirokuR7,27
2025,kaigirokuR7,◎議案第２０号令和６年度御杖村一般会計補正予算（第６号）,,,"予算,補正予算",議長(山岡隆良君),,次に、日程第２５、議案第２０号令和６年度御杖村一般会計補正予算第６号の 議定についてを議題と致します。本案について、提案理由の説明を求めます。伊藤村長。,kaigirokuR7,27
2025,kaigirokuR7,◎議案第２０号令和６年度御杖村一般会計補正予算（第６号）,,2421000,基金,村長(伊藤収宜君),,本案につきましては、歳入歳出それぞれに１，２４２万１千円を追加し補正後の 総額を２６億９，１６１万８千円とするものでございます。主な内容ですが、事業等における請負差 等により発生する不用額の減額となっており、また増額は、人事院勧告に沿った人件費の増額及 び収支見込みによる余剰金を基金積立するものでございます。よろしくお願いします。,kaigirokuR7,27
2025,kaigirokuR7,◎議案第２０号令和６年度御杖村一般会計補正予算（第６号）,,,"予算,決算",議長(山岡隆良君),,質疑なしと認めます。これで総括的質疑を終わります。本案については、議会 運営委員長の報告のとおり、全員協議会で詳細な説明を受け、予算決算委員会に付託すること にしたいと思います。ご異議ありませんか。 （「異議なし」の声あり）,kaigirokuR7,27
2025,kaigirokuR7,◎議案第２１号令和６年度御杖村国民健康保険特別会計,,,"予算,決算,補正予算",議長(山岡隆良君),,異議なしと認めます。したがって、日程第２５、議案第２０号令和６年度御杖村 一般会計補正予算第６号の議定については、予算決算委員会に付託することに決定しました。   ◎議案第２１号令和６年度御杖村国民健康保険特別会計 補正予算（第３号）の議定について ［上程、説明、総括的質疑、予算決算委員会付託］,kaigirokuR7,27
2025,kaigirokuR7,◎議案第２１号令和６年度御杖村国民健康保険特別会計,,,予算,議長(山岡隆良君),,次に、日程第２６、議案第２１号令和６年度御杖村国民健康保険特別会計補正 予算第３号の議定についてを議題と致します。本案について、提案理由の説明を求めます。伊藤 村長。 －28－,kaigirokuR7,28
2025,kaigirokuR7,◎議案第２１号令和６年度御杖村国民健康保険特別会計,,,"予算,決算",議長(山岡隆良君),,質疑なしと認めます。これで総括的質疑を終わります。本案についても、議会 運営委員長の報告のとおり、全員協議会で詳細な説明を受け、予算決算委員会に付託すること にしたいと思います。ご異議ありませんか。 （「異議なし」の声あり）,kaigirokuR7,28
2025,kaigirokuR7,◎議案第２２号令和６年度御杖村介護保険特別会計,,,"予算,決算,補正予算",議長(山岡隆良君),,異議なしと認めます。したがって、日程第２６、議案第２１号令和６年度御杖村 国民健康保険特別会計補正予算第３号の議定についても、予算決算委員会に付託することに決 定しました。   ◎議案第２２号令和６年度御杖村介護保険特別会計 補正予算（第３号）の議定について ［上程、説明、総括的質疑、予算決算委員会付託］,kaigirokuR7,28
2025,kaigirokuR7,◎議案第２２号令和６年度御杖村介護保険特別会計,,,"予算,補正予算",議長(山岡隆良君),,次に、日程第２７、議案第２２号令和６年度御杖村介護保険特別会計補正予算 第３号の議定についてを議題と致します。本案について、提案理由の説明を求めます。伊藤村長。,kaigirokuR7,28
2025,kaigirokuR7,◎議案第２２号令和６年度御杖村介護保険特別会計,,9160000,基金,村長(伊藤収宜君),,本案につきましては、歳入歳出それぞれ１，０４７万３千円を減額し、補正後の 総額を４億２，９１６万円とするものものでございます。主な内容は、介護給付費の実績見込みに合 わせた減額及び介護給付費準備基金の積立を行うもののでございます。よろしくお願いします。,kaigirokuR7,28
2025,kaigirokuR7,◎議案第２２号令和６年度御杖村介護保険特別会計,,,"予算,決算",議長(山岡隆良君),,質疑なしと認めます。これで総括的質疑を終わります。本案についても、議会 運営委員長の報告のとおり、全員協議会で詳細な説明を受け、予算決算委員会に付託すること にしたいと思います。ご異議ありませんか。 （「異議なし」の声あり）,kaigirokuR7,28
2025,kaigirokuR7,◎議案第２３号令和６年度御杖村後期高齢者医療特別会計,,,"予算,決算,補正予算",議長(山岡隆良君),,異議なしと認めます。したがって、日程第２７、議案第２２号令和６年度御杖村 介護保険特別会計補正予算第３号の議定についても、予算決算委員会に付託することに決定し ました。  －29－ ◎議案第２３号令和６年度御杖村後期高齢者医療特別会計 補正予算（第２号）の議定について ［上程、説明、総括的質疑、予算決算委員会付託］,kaigirokuR7,29
2025,kaigirokuR7,◎議案第２３号令和６年度御杖村後期高齢者医療特別会計,,,予算,議長(山岡隆良君),,次に、日程第２８、議案第２３号令和６年度御杖村後期高齢者医療特別会計補 正予算第２号の議定についてを議題と致します。本案について、提案理由の説明を求めます。伊 藤村長。,kaigirokuR7,29
2025,kaigirokuR7,◎議案第２３号令和６年度御杖村後期高齢者医療特別会計,,,"予算,決算",議長(山岡隆良君),,質疑なしと認めます。これで総括的質疑を終わります。本案についても、議会 運営委員長の報告のとおり、全員協議会で詳細な説明を受け、予算決算委員会に付託すること にしたいと思います。ご異議ありませんか。 （「異議なし」の声あり）,kaigirokuR7,29
2025,kaigirokuR7,◎議案第２４号令和６年度令和６年度御杖村簡易水道事業,Water/Sewer,,"予算,決算,補正予算",議長(山岡隆良君),,異議なしと認めます。したがって、日程第２８、議案第２３号令和６年度御杖村 後期高齢者医療特別会計補正予算第２号の議定についても、予算決算委員会に付託することに 決定しました。   ◎議案第２４号令和６年度令和６年度御杖村簡易水道事業 会計補正予算（第３号）の議定について ［上程、説明、総括的質疑、予算決算委員会付託］,kaigirokuR7,29
2025,kaigirokuR7,◎議案第２４号令和６年度令和６年度御杖村簡易水道事業,Water/Sewer,,"予算,補正予算",議長(山岡隆良君),,次に、日程第２９、議案第２４号令和６年度御杖村簡易水道事業会計補正予算 第３号の議定についてを議題と致します。本案について、提案理由の説明を求めます。伊藤村長。,kaigirokuR7,29
2025,kaigirokuR7,◎議案第２４号令和６年度令和６年度御杖村簡易水道事業,Water/Sewer,9541000,工事,村長(伊藤収宜君),,本案につきましては、収益的収入額を２２４万９千円増額し、補正後の予定額 を８，３１５万円、収益的支出額を１８４万９千円減額し、補正後の予定額を７，５６０万３千円、資本 的収入額を１６５万４千円減額し、補正後の予定額を４，９５４万１千円、資本的支出額を１９２万８ 千円減額し、補正後の予定額を７，００５万８千円とするものでございます。主な内容は、人事院勧 告に沿った人件費を増額及び配水管布設替工事にお,kaigirokuR7,29
2025,kaigirokuR7,◎議案第２４号令和６年度令和６年度御杖村簡易水道事業,Water/Sewer,,"予算,決算",議長(山岡隆良君),,質疑なしと認めます。これで総括的質疑を終わります。本案についても、議会 －30－ 運営委員長の報告のとおり、全員協議会で詳細な説明を受け、予算決算委員会に付託すること にしたいと思います。ご異議ありませんか。 （「異議なし」の声あり）,kaigirokuR7,30
2025,kaigirokuR7,◎議案第２４号令和６年度令和６年度御杖村簡易水道事業,Water/Sewer,,"予算,決算,補正予算",議長(山岡隆良君),,異議なしと認めます。したがって、日程第２９、議案第２４号令和６年度御杖村 簡易水道事業会計補正予算第３号の議定についても、予算決算委員会に付託することに決定し ました。  ◎令和７年度施政方針 ［伊藤村長］,kaigirokuR7,30
2025,kaigirokuR7,◎議案第２４号令和６年度令和６年度御杖村簡易水道事業,Water/Sewer,,予算,議長(山岡隆良君),,次に、日程第３０議案第２５号から日程第３４議案第２９号までは、令和７年度 の一般会計予算及び特別会計予算並びに事業会計予算の議案となります。審議に入ります前に、 伊藤村長より、新年度に向けての施策方針を伺いたいと思います。伊藤村長よろしくお願いしま す。,kaigirokuR7,30
2025,kaigirokuR7,◎議案第２４号令和６年度令和６年度御杖村簡易水道事業,Welfare,8000000,予算,村長(伊藤収宜君),,令和７年３月定例会において、新年度の各会計予算案をはじめ、重要な諸議 案をご審議いただくにあたり、村政運営における私の所信と主要施策の概要を申し述べ、議員各 位並びに村民の皆様のご理解とご協力をお願い申し上げたいと思います。私が平成２７年より、村 政をお預かりして９年、これまで村民皆様の温かいご支援とご協力に支えられ、元気な過疎のむら づくりに取り組んでまいりました。昨年度に積極的な取組を申し上げ,kaigirokuR7,32
2025,kaigirokuR7,◎議案第２５号令和７年度御杖村一般会計予算の議定について,,,"予算,決算",議長(山岡隆良君),,ありがとうございました。   ◎議案第２５号令和７年度御杖村一般会計予算の議定について ［上程、説明、総括的質疑、予算決算委員会付託］ ,kaigirokuR7,32
2025,kaigirokuR7,◎議案第２５号令和７年度御杖村一般会計予算の議定について,,,予算,議長(山岡隆良君),,それでは、日程第３０、議案第２５号令和７年度御杖村一般会計予算の議定に ついてを議題と致します。本案について、提案理由の説明を求めます。伊藤村長。,kaigirokuR7,32
2025,kaigirokuR7,◎議案第２５号令和７年度御杖村一般会計予算の議定について,Construction,407053000,"予算,取得,基金,工事,決算,補助金,財産",副村長(中嶋英樹君),副村長 (Vice Mayor),令和７年度御杖村一般会計予算の概要につきまして、ご説明申し上げま す。村長の施政方針に続きまして、令和７年度予算案説明要旨及び説明資料の６ページをご覧く ださい。まず６ページこちらの表は、本村の令和７年度全会計の予算案総括表となっています。区 分、一般会計の欄をご覧ください。予算総額２６億９，１００万円で、前年度に比べ１億１，８００万円、 ４．６％の増額となります。次７ページをご覧ください。この表,kaigirokuR7,36
2025,kaigirokuR7,◎議案第２５号令和７年度御杖村一般会計予算の議定について,,,"予算,決算",議長(山岡隆良君),,質疑なしと認めます。これで総括的質疑を終わります。本案についても、議会 運営委員長の報告のとおり、全員協議会で詳細な説明を受け、予算決算委員会に付託すること にしたいと思います。ご異議ありませんか。 （「異議なし」の声あり）,kaigirokuR7,36
2025,kaigirokuR7,◎議案第２６号令和７年度御杖村国民健康保険特別会計予算,,,"予算,決算",議長(山岡隆良君),,異議なしと認めます。したがって、日程第３０、議案第２５号令和７年度御杖村 一般会計予算の議定についても、予算決算委員会に付託することに決定しました。   ◎議案第２６号令和７年度御杖村国民健康保険特別会計予算 の議定について ［上程、説明、総括的質疑、予算決算委員会付託］,kaigirokuR7,36
2025,kaigirokuR7,◎議案第２６号令和７年度御杖村国民健康保険特別会計予算,,,予算,議長(山岡隆良君),,次に、日程第３１、議案第２６号令和７年度御杖村国民健康保険特別会計予算 の議定についてを議題とします。本案について、提案理由の説明を求めます。伊藤村長。,kaigirokuR7,36
2025,kaigirokuR7,◎議案第２６号令和７年度御杖村国民健康保険特別会計予算,,,"予算,決算",議長(山岡隆良君),,質疑なしと認めます。これで総括的質疑を終わります。本案についても、議会 運営委員長の報告のとおり、全員協議会で詳細な説明を受け、予算決算委員会に付託すること にしたいと思います。ご異議ありませんか。 （「異議なし」の声あり）,kaigirokuR7,37
2025,kaigirokuR7,◎議案第２７号令和７年度御杖村介護保険特別会計予算の,,,"予算,決算",議長(山岡隆良君),,異議なしと認めます。したがって、日程第３１、議案第２６号令和７年度御杖村 国民健康保険特別会計予算の議定についても、予算決算委員会に付託することに決定しました。   ◎議案第２７号令和７年度御杖村介護保険特別会計予算の 議定について ［上程、説明、総括的質疑、予算決算委員会付託］,kaigirokuR7,37
2025,kaigirokuR7,◎議案第２７号令和７年度御杖村介護保険特別会計予算の,,,予算,議長(山岡隆良君),,次に、日程第３２、議案第２７号令和７年度御杖村介護保険特別会計予算の議 定についてを議題とします。本案について、提案理由の説明を求めます。伊藤村長。,kaigirokuR7,37
2025,kaigirokuR7,◎議案第２７号令和７年度御杖村介護保険特別会計予算の,,,"予算,決算",議長(山岡隆良君),,質疑なしと認めます。これで総括的質疑を終わります。本案についても、議会 運営委員長の報告のとおり、全員協議会で詳細な説明を受け、予算決算委員会に付託すること にしたいと思います。ご異議ありませんか。 （「異議なし」の声あり）,kaigirokuR7,37
2025,kaigirokuR7,◎議案第２８号令和７年度御杖村後期高齢者医療特別会計,,,"予算,決算",議長(山岡隆良君),,異議なしと認めます。したがって、日程第３２、議案第２７号令和７年度御杖村 介護保険特別会計予算の議定についても、予算決算委員会に付託することに決定しました。   ◎議案第２８号令和７年度御杖村後期高齢者医療特別会計 予算の議定について ［上程、説明、総括的質疑、予算決算委員会付託］,kaigirokuR7,37
2025,kaigirokuR7,◎議案第２８号令和７年度御杖村後期高齢者医療特別会計,,,"予算,決算",議長(山岡隆良君),,質疑なしと認めます。これで総括的質疑を終わります。本案についても、議会 運営委員長の報告のとおり、全員協議会で詳細な説明を受け、予算決算委員会に付託すること にしたいと思います。ご異議ありませんか。 （「異議なし」の声あり）,kaigirokuR7,38
2025,kaigirokuR7,◎議案第２９号令和７年度御杖村簡易水道事業会計,Water/Sewer,,"予算,決算",議長(山岡隆良君),,異議なしと認めます。したがって、日程第３３、議案第２８号令和７年度御杖村 後期高齢者医療特別会計予算の議定についても、予算決算委員会に付託することに決定しまし た。   ◎議案第２９号令和７年度御杖村簡易水道事業会計 予算の議定について ［上程、説明、総括的質疑、予算決算委員会付託］ ,kaigirokuR7,38
2025,kaigirokuR7,◎議案第２９号令和７年度御杖村簡易水道事業会計,Water/Sewer,,予算,議長(山岡隆良君),,次に、日程第３４、議案第２９号令和７年度御杖村簡易水道事業会計予算の議 定についてを議題とします。本案について、提案理由の説明を求めます。伊藤村長。,kaigirokuR7,38
2025,kaigirokuR7,◎議案第２９号令和７年度御杖村簡易水道事業会計,Water/Sewer,,"予算,決算",議長(山岡隆良君),,質疑なしと認めます。これで総括的質疑を終わります。本案についても、議会 運営委員長の報告のとおり、全員協議会で詳細な説明を受け、予算決算委員会に付託すること にしたいと思います。ご異議ありませんか。 （「異議なし」の声あり）,kaigirokuR7,38
2025,kaigirokuR7,◎諮問第１号人権擁護委員候補者の推薦につき意見を,Water/Sewer,,"予算,決算",議長(山岡隆良君),,異議なしと認めます。したがって、日程第３４、議案第２９号令和７年度御杖村 簡易水道事業会計予算の議定についても、予算決算委員会に付託することに決定しました。   ◎諮問第１号人権擁護委員候補者の推薦につき意見を 求めることについて ［上程、説明、答申案配布］,kaigirokuR7,38
2025,kaigirokuR7,◎同意第４号御杖村監査委員の選任につき同意を求めること,Village Development,,"予算,基金,補正予算",副議長(山岡隆良君),,以上をもって、本日の日程は全て終了致しました。次回の本会議は３月２１ 日金曜日、午前１０時より開くことに致します。本日は、これにて散会致します。長時間にわたりお 疲れ様でした。 （午後２時１３分散会）  －42－ （令和７年３月２１日）     －43－ 令和７年第１回（３月）御杖村議会定例会（第２号） 令和７年３月２１日（金） 開議 午前１０時００分 ◎議事日程［審議結果］ 第１   承認第１号,kaigirokuR7,45
2025,kaigirokuR7,◎承認第１号専決処分の承認を求めることについて,,,"予算,補正予算",議長(山岡隆良君),,皆さん、おはようございます。本日の令和７年第１回御杖村議会定例会の続 会をご案内させていただい たところ、ご出席をいただきありがとうございます。全議員が出席でご ざいます。地方自治法第１１３条の規定による定足数に達しておりますので、本日の会議を開きま す。本日の議事日程は、お手元に配布の日程第２号のとおりと致します。   ◎承認第１号専決処分の承認を求めることについて （令和６年度御杖村一般会計補,kaigirokuR7,45
2025,kaigirokuR7,◎承認第１号専決処分の承認を求めることについて,,,"予算,決算,補正予算",議長(山岡隆良君),,ただちに議題に入ります。日程第１･承認第１号･専決処分の承認を求めるこ とについて、令和６年度御杖村一般会計補正予算第５号を議題といたします。本案については、 予算決算委員会に付託した案件でございます。御杖村会議規則第４１条第１項の規定に基づき、 予算決算委員会委員長より審査の経過 及び結果の報告をお願いします。予算決算委員会委員 長、寺前伊平君。,kaigirokuR7,45
2025,kaigirokuR7,◎承認第１号専決処分の承認を求めることについて,,,"予算,決算,補正予算",２番(寺前伊平君),,議長の許可を得ましたので、予算決算委員会を代表しまして、当委員会に付 託されました、承認第１号専決処分の承認を求めることについて、令和６年度御杖村一般会計補 正予算第５号につきまして、その審査の経緯並びに経過と結果についてご報告させていただきま す。まず、審査の経緯でございますが、去る３月６日の本会議におきまして、令和６年度一般会計 及び各特別会計における専決処分を含む補正予算６件、令和７年度一般,kaigirokuR7,45
2025,kaigirokuR7,◎承認第１号専決処分の承認を求めることについて,,,"予算,決算",議長(山岡隆良君),,寺前委員長、ありがとうございました。これから、予算決算委員会委員長報告 に対する質疑を行います。質疑は、ございませんか。 （「質疑なし」の声あり）,kaigirokuR7,45
2025,kaigirokuR7,◎承認第１号専決処分の承認を求めることについて,,,"予算,決算",議長(山岡隆良君),,討論なしと認めます。これで討論を終わります。これより、本案について採決 －46－ を行います。本案に対する予算決算委員会委員長の報告は、承認です。日程第１、承認第１号に ついて、予算決算委員会委員長の報告のとおり決定することに賛成の方は、ご起立願います。 （全員／起立）,kaigirokuR7,46
2025,kaigirokuR7,◎議案第１号御杖村ドクターヘリ場外離着陸場の設置及び,,,"予算,基金,決算,補正予算",議長(山岡隆良君),,ありがとうございます。全員の起立により、日程第１、承認第１号専決処分の承 認を求めることについて、令和６年度御杖村一般会計補正予算第５号は、予算決算委員会委員 長の報告のとおり承認されました。    ◎議案第１号御杖村ドクターヘリ場外離着陸場の設置及び 管理に関する条例の一部を改正する条例の制定につい て、議案第１３号御杖村国民健康保険財政調整基金の設 置、管理及び処分に関する条例の一部を改正する,kaigirokuR7,46
2025,kaigirokuR7,◎議案第１号御杖村ドクターヘリ場外離着陸場の設置及び,,,基金,議長(山岡隆良君),,次に、日程第２、議案第１号御杖村ドクターヘリ場外離着陸場の設置及び管 理に関する条例の一部を改正する条例の制定について、日程第３、議案第１３号御杖村国民健 康保険財政調整基金の設置、管理及び処分に関する条例の一部を改正する条例の制定につい て、日程第４、議案第１８号第四次御杖村長期総合計画後期基本計画の策定について、日程第５、 議案第１９号村道路線の変更についての４議案につきましては、むらづくり委,kaigirokuR7,46
2025,kaigirokuR7,◎議案第１号御杖村ドクターヘリ場外離着陸場の設置及び,,,基金,６番(古川芳明君),,最初に委員会当日、廣口委員長、松岡副委員長が入院加療のため欠席とな ったことから、御杖村議会委員会条例第９条第２項の規定により、年長委員の私古川が職務代行 をさせていただきましたので、むらづくり委員会を代表しまして、報告させていただきます。それで は、当委員会に付託されました、議案第１号及び議案第１３号と議案第１８号並びに議案第１９号 以上の４議案につきまして、その審査の経緯と結果について、一括し,kaigirokuR7,47
2025,kaigirokuR7,◎議案第１３号御杖村国民健康保険財政調整基金の設置、,,,基金,議長(山岡隆良君),,ありがとうございます。全員の起立により、日程第２、議案第１号御杖村ドクタ ーヘリ場外離着陸場の設置及び管理に関する条例の一部を改正する条例の制定については、 むらづくり委員会委員長職務代行の報告のとおり可決されました。   ◎議案第１３号御杖村国民健康保険財政調整基金の設置、 管理及び処分に関する条例の一部を改正する条例の制定 について ［討論、採決］,kaigirokuR7,47
2025,kaigirokuR7,◎議案第１３号御杖村国民健康保険財政調整基金の設置、,,,基金,議長(山岡隆良君),,次に、日程第３、議案第１３号御杖村国民健康保険財政調整基金の設置、 管理及び処分に関する条例の一部を改正する条例の制定についてを議題とし、討論を行います。 討論はありませんか。 （「討論なし」の声あり）,kaigirokuR7,47
2025,kaigirokuR7,◎議案第１８号第四次御杖村長期総合計画（後期基本計画）の,,,基金,議長(山岡隆良君),,ありがとうございます。全員の起立により、日程第３、議案第１３号御杖村国民 健康保険財政調整基金の設置、管理及び処分に関する条例の一部を改正する条例の制定につ いても、むらづくり委員会委員長職務代行の報告のとおり可決されました。   ◎議案第１８号第四次御杖村長期総合計画（後期基本計画）の 策定について ［討論、採決］,kaigirokuR7,48
2025,kaigirokuR7,◎議案第２０号令和６年度御杖村一般会計補正予算（第６号）,Water/Sewer,,"予算,補正予算",議長(山岡隆良君),,ありがとうございます。全員の起立により、日程第５、議案第１９号村道路線の 変更についても、むらづくり委員会委員長職務代行の報告のとおり可決されました。   ◎議案第２０号令和６年度御杖村一般会計補正予算（第６号） の議定について、議案第２１号令和６年度御杖村国民健 康保険特別会計補正予算（第３号）の議定について、議 案第２２号令和６年度御杖村介護保険特別会計補正予算 （第３号）の議定について、議案,kaigirokuR7,49
2025,kaigirokuR7,◎議案第２０号令和６年度御杖村一般会計補正予算（第６号）,Water/Sewer,,"予算,決算,補正予算",議長(山岡隆良君),,次に、日程第６、議案第２０号令和６年度御杖村一般会計補正予算第６号の 議定について、日程第７、議案第２１号令和６年度御杖村国民健康保険特別会計補正予算第３ 号の議定について、日程第８、議案第２２号令和６年度御杖村介護保険特別会計補正予算第３号 の議定について、日程第９、議案第２３号令和６年度御杖村後期高齢者医療特別会計補正予算 第２号の議定について、 日程第１０、議案第２４号令和６年度御杖村簡易水,kaigirokuR7,49
2025,kaigirokuR7,◎議案第２０号令和６年度御杖村一般会計補正予算（第６号）,,,"予算,決算",議長(山岡隆良君),,異議なしと認め、そのように進めさせていただきます。日程第６議案第２０号、 日程第７議案第２１号、日程第８議案第２２号、日程第９議案第２３号、日程第１０議案第２４号の５ 議案について、御杖村会議規則第４１条第 １項の規定に基づき、予算決算委員会委員長より一 括して審査経過及び結果の 報告をお願いします。予算決算委員会委員長、寺前伊平君。,kaigirokuR7,49
2025,kaigirokuR7,◎議案第２０号令和６年度御杖村一般会計補正予算（第６号）,,,"予算,決算,補正予算",２番(寺前伊平君),,それでは、予算決算委員会を代表しまして、当委員会に付託されました、議 案第２０号の一般会計及び議案第２１号から議案第２４号までの各特別会計における補正予算に つきまして、一括して、その審査の経緯並びに経過と結果についてご報告させていただきます。審 査の経緯につきましては、先に報告させていただきましたとおりでございますので、割愛させてい ただきます。審査の経過でございますが、令和６年度の一般会計及び,kaigirokuR7,49
2025,kaigirokuR7,◎議案第２０号令和６年度御杖村一般会計補正予算（第６号）,,,"予算,決算",議長(山岡隆良君),,寺前委員長、ありがとうございました。これから、予算決算委員会委員長報告 に対する質疑を一括して行います。 質疑は、ございませんか。 （「質疑なし」の声あり）,kaigirokuR7,49
2025,kaigirokuR7,◎議案第２０号令和６度御杖村一般会計補正予算（第６号）の,,,"予算,補正予算",議長(山岡隆良君),,質疑なしと認めます。これで質疑を終わります。続いて議案ごとに、討論及び 採決を行います。  ◎議案第２０号令和６度御杖村一般会計補正予算（第６号）の 議定について ［討論、採決］,kaigirokuR7,49
2025,kaigirokuR7,◎議案第２０号令和６度御杖村一般会計補正予算（第６号）の,,,"予算,補正予算",議長(山岡隆良君),,まず、日程第６、議案第２０号令和６度御杖村一般会計補正予算第６号の 議定についてを議題とし、討論を行います。討論はありませんか。 （「討論なし」の声あり）,kaigirokuR7,49
2025,kaigirokuR7,◎議案第２０号令和６度御杖村一般会計補正予算（第６号）の,,,"予算,決算",議長(山岡隆良君),,討論なしと認めます。これで討論を終わります。これより、本案について採決を 行います。本案に対する予算決算委員会委員長の報告は、可決です。日程第６、議案第２０号に ついては、予算決算委員会委員長の報告のとおり決定することに賛成の方は、ご起立願います。 －50－ （全員／起立）,kaigirokuR7,50
2025,kaigirokuR7,◎議案第２１号令和６年度御杖村国民健康保険特別会計補正,,,"予算,決算,補正予算",議長(山岡隆良君),,ありがとうございます。全員の起立により、日程第６、議案第２０号令和６度御 杖村一般会計補正予算第６号の議定については、予算決算委員会委員長の報告のとおり可決さ れました。   ◎議案第２１号令和６年度御杖村国民健康保険特別会計補正 予算（第３号）の議定について ［討論、採決］,kaigirokuR7,50
